Volume (micron^3),Surface (micron^2),Nb of obj. voxels,Nb of surf. voxels,IntDen,Mean,StdDev,Median,Min,Max,X,Y,Z,Mean dist. to surf. (micron),SD dist. to surf. (micron),Median dist. to surf. (micron),XM,YM,ZM,BX,BY,BZ,B-width,B-height,B-depth
108.605,175.879,560,238,142800,255.0,0.0,255.0,255.0,255.0,623.639,215.371,26.17772516291054,2.762,0.281,2.761,623.639,215.371,29.661,618,211,24,11,10,12
217.016,285.48,1119,436,285345,255.0,0.0,255.0,255.0,255.0,383.619,232.893,25.566743268327283,3.626,0.678,3.524,383.62,232.893,29.502,379,224,24,11,17,14
186.568,264.665,962,367,245310,255.0,0.0,255.0,255.0,255.0,8.69,232.767,26.251293635840884,3.414,0.537,3.426,8.69,232.767,29.769,3,226,24,13,14,15
169.114,239.437,872,352,222360,255.0,0.0,255.0,255.0,255.0,570.375,269.702,25.57919696203634,3.288,0.592,3.215,570.376,269.702,29.561,566,262,24,10,15,12
34.909,82.886,180,114,45900,255.0,0.0,255.0,255.0,255.0,391.1,312.25,24.860623036754536,1.869,0.424,1.827,391.1,312.25,27.6,389,308,24,5,9,8
171.053,235.886,882,349,224910,255.0,0.0,255.0,255.0,255.0,648.849,329.537,26.599758156352348,3.239,0.374,3.235,648.85,329.537,30.238,644,324,24,11,13,13
16.097,45.879,83,61,21165,255.0,0.0,255.0,255.0,255.0,888.627,367.976,24.959858979569113,1.331,0.208,1.334,888.627,367.976,26.398,887,366,24,5,5,7
23.66,60.804,122,85,31110,255.0,0.0,255.0,255.0,255.0,802.713,377.861,24.571337900993477,1.593,0.348,1.592,802.714,377.861,27.09,801,375,24,5,7,7
64.775,123.783,334,170,85170,255.0,0.0,255.0,255.0,255.0,623.434,399.081,24.976087867211888,2.317,0.384,2.263,623.435,399.081,28.102,619,395,24,9,9,9
58.181,113.676,300,159,76500,255.0,0.0,255.0,255.0,255.0,751.333,403.29,25.348516707654184,2.202,0.31,2.212,751.334,403.29,28.383,748,400,24,8,8,9
225.162,294.057,1161,427,296055,255.0,0.0,255.0,255.0,255.0,685.833,411.466,27.61022721012951,3.628,0.529,3.528,685.831,411.465,30.854,678,405,24,16,13,15
35.685,78.232,184,111,46920,255.0,0.0,255.0,255.0,255.0,765.935,448.772,24.809530728516965,1.82,0.294,1.835,765.936,448.772,27.614,764,446,24,5,7,9
26.376,79.619,136,98,34680,255.0,0.0,255.0,255.0,255.0,481.713,488.074,26.530098364495156,1.781,0.551,1.722,481.713,488.074,27.132,477,486,24,9,6,8
59.539,116.32,307,160,78285,255.0,0.0,255.0,255.0,255.0,705.274,580.033,26.690829458018847,2.21,0.293,2.173,705.274,580.033,29.029,702,575,24,7,10,10
74.472,145.526,384,199,97920,255.0,0.0,255.0,255.0,255.0,94.693,644.234,26.316964362176208,2.56,0.661,2.521,94.693,644.234,27.953,89,640,24,12,10,8
100.266,163.915,517,237,131835,255.0,0.0,255.0,255.0,255.0,35.056,648.13,26.28290599598026,2.636,0.23,2.661,35.056,648.13,29.747,31,644,24,9,9,12
43.442,96.085,224,124,57120,255.0,0.0,255.0,255.0,255.0,817.732,654.661,26.916591202129354,2.003,0.308,2.015,817.733,654.661,27.688,814,651,24,8,8,8
69.624,134.032,359,181,91545,255.0,0.0,255.0,255.0,255.0,784.251,668.677,26.924520070639193,2.362,0.384,2.333,784.252,668.677,27.942,780,664,24,9,11,9
139.053,208.985,717,301,182835,255.0,0.0,255.0,255.0,255.0,44.9,677.134,26.744566636727384,3.054,0.531,3.017,44.9,677.135,29.543,40,671,24,11,13,11
2.909,20.213,15,15,3825,255.0,0.0,255.0,255.0,255.0,201.067,693.333,25.23148092646323,0.821,0.313,0.772,201.067,693.333,25.333,199,692,24,5,3,4
62.254,122.69,321,162,81855,255.0,0.0,255.0,255.0,255.0,792.29,702.729,28.207323534719404,2.268,0.279,2.26,792.29,702.729,28.495,788,699,24,9,9,10
2.133,12.598,11,11,2805,255.0,0.0,255.0,255.0,255.0,378.455,725.545,26.323351531853042,0.638,0.178,0.531,378.455,725.545,25.545,378,725,24,2,2,4
8.145,34.997,42,40,10710,255.0,0.0,255.0,255.0,255.0,506.976,828.024,30.13869375897172,1.102,0.345,1.064,506.976,828.024,26.738,506,826,24,4,5,6
83.781,157.807,432,219,110160,255.0,0.0,255.0,255.0,255.0,352.072,12.988,22.631609697896668,2.625,0.605,2.498,352.073,12.988,29.014,348,8,25,9,12,9
26.376,67.491,136,89,34680,255.0,0.0,255.0,255.0,255.0,376.125,35.544,22.597694063812195,1.647,0.291,1.648,376.125,35.544,28.441,374,32,25,5,8,8
127.805,216.743,659,304,168045,255.0,0.0,255.0,255.0,255.0,344.956,52.012,25.242917649939546,3.112,0.827,2.968,344.957,52.012,30.068,341,44,25,9,17,13
68.46,138.38,353,172,90015,255.0,0.0,255.0,255.0,255.0,180.295,55.935,26.980765277271153,2.406,0.448,2.384,180.295,55.935,28.788,175,51,25,10,11,9
99.49,178.938,513,248,130815,255.0,0.0,255.0,255.0,255.0,441.466,74.244,24.094086100158012,2.794,0.613,2.85,441.467,74.244,29.205,437,69,25,12,11,9
5.818,27.676,30,27,7650,255.0,0.0,255.0,255.0,255.0,183.567,73.0,24.68337499087544,0.954,0.282,0.923,183.567,73.0,26.833,181,72,25,6,3,4
93.866,166.701,484,239,123420,255.0,0.0,255.0,255.0,255.0,502.207,82.134,25.977388162959834,2.695,0.573,2.695,502.208,82.134,30.374,498,77,25,10,11,11
23.079,61.11,119,85,30345,255.0,0.0,255.0,255.0,255.0,224.235,96.504,24.723134730021766,1.596,0.355,1.567,224.235,96.504,27.496,221,94,25,7,6,6
4.461,30.954,23,23,5865,255.0,0.0,255.0,255.0,255.0,340.696,100.348,22.40695006847215,1.106,0.491,0.999,340.696,100.348,26.652,338,99,25,6,4,5
122.957,198.715,634,275,161670,255.0,0.0,255.0,255.0,255.0,14.539,108.828,25.572211858889858,2.951,0.499,2.97,14.539,108.828,31.145,9,104,25,12,11,12
5.624,23.327,29,26,7395,255.0,0.0,255.0,255.0,255.0,325.862,117.034,22.81374708320931,0.91,0.215,0.889,325.862,117.034,26.862,325,116,25,3,4,5
22.303,59.559,115,73,29325,255.0,0.0,255.0,255.0,255.0,59.47,124.235,23.275838155824722,1.544,0.205,1.556,59.47,124.235,27.774,57,122,25,6,6,7
150.69,232.466,777,335,198135,255.0,0.0,255.0,255.0,255.0,18.292,125.726,25.559903773857435,3.131,0.51,3.122,18.292,125.726,30.795,14,119,25,10,14,13
14.545,48.829,75,56,19125,255.0,0.0,255.0,255.0,255.0,241.693,124.213,24.83332131176229,1.328,0.274,1.288,241.693,124.213,28.067,239,122,25,6,5,7
22.303,57.526,115,77,29325,255.0,0.0,255.0,255.0,255.0,474.896,129.487,22.613812124510577,1.554,0.262,1.602,474.896,129.487,27.122,472,127,25,7,6,5
2.909,16.641,15,15,3825,255.0,0.0,255.0,255.0,255.0,709.6,136.267,25.743376149933752,0.76,0.249,0.811,709.6,136.267,26.6,709,135,25,2,4,4
31.224,73.402,161,103,41055,255.0,0.0,255.0,255.0,255.0,482.286,144.441,23.844355702897346,1.757,0.283,1.743,482.286,144.441,28.298,480,142,25,6,7,7
78.351,144.761,404,199,103020,255.0,0.0,255.0,255.0,255.0,448.146,162.663,24.70902778507635,2.494,0.447,2.443,448.147,162.663,29.265,445,158,25,9,11,9
82.23,141.658,424,203,108120,255.0,0.0,255.0,255.0,255.0,554.96,171.462,25.42203065999594,2.497,0.322,2.491,554.961,171.462,29.3,550,167,25,10,10,9
12.024,41.825,62,47,15810,255.0,0.0,255.0,255.0,255.0,314.387,177.226,23.097728469600263,1.26,0.29,1.169,314.387,177.226,27.048,312,175,25,6,5,5
25.406,91.255,131,105,33405,255.0,0.0,255.0,255.0,255.0,980.275,179.321,25.835578413439993,1.835,0.627,1.776,980.276,179.321,28.534,977,175,25,10,9,7
16.679,46.338,86,65,21930,255.0,0.0,255.0,255.0,255.0,473.64,179.512,23.385758769841054,1.343,0.225,1.379,473.64,179.512,27.86,471,178,25,6,4,6
26.569,68.267,137,96,34935,255.0,0.0,255.0,255.0,255.0,365.577,201.248,23.618353353982883,1.694,0.409,1.69,365.577,201.248,27.752,362,199,25,8,5,7
177.841,244.244,917,361,233835,255.0,0.0,255.0,255.0,255.0,556.547,223.503,25.961368193160954,3.345,0.526,3.439,556.548,223.503,30.058,551,218,25,13,13,11
160.193,246.243,826,352,210630,255.0,0.0,255.0,255.0,255.0,492.895,230.735,25.795268105574976,3.361,0.815,3.327,492.896,230.735,30.052,485,224,25,15,13,11
33.745,207.98,174,174,44370,255.0,0.0,255.0,255.0,255.0,493.598,275.943,29.20834324130403,3.563,1.052,3.599,493.598,275.943,33.063,489,268,25,11,14,16
92.314,204.899,476,314,121380,255.0,0.0,255.0,255.0,255.0,50.17,305.374,25.48583663340728,2.512,0.724,2.612,50.17,305.374,28.63,46,300,25,10,12,8
6.982,34.221,36,36,9180,255.0,0.0,255.0,255.0,255.0,91.778,316.306,25.715776995005303,1.135,0.466,1.099,91.778,316.306,28.722,89,315,25,5,4,8
4.073,17.886,21,20,5355,255.0,0.0,255.0,255.0,255.0,436.381,321.0,23.81592983047195,0.77,0.175,0.761,436.381,321.0,26.667,435,320,25,3,3,4
34.521,180.173,178,168,45390,255.0,0.0,255.0,255.0,255.0,240.309,347.247,27.868742705694174,2.842,1.104,2.72,240.309,347.247,29.702,232,339,25,15,14,9
182.301,262.458,940,375,239700,255.0,0.0,255.0,255.0,255.0,645.362,357.988,26.553824395079307,3.394,0.595,3.333,645.364,357.988,30.063,638,353,25,15,12,14
237.574,307.759,1225,443,312375,255.0,0.0,255.0,255.0,255.0,684.562,384.598,27.88997054278771,3.653,0.497,3.591,684.56,384.598,31.264,677,379,25,15,13,16
37.624,87.541,194,115,49470,255.0,0.0,255.0,255.0,255.0,451.402,387.454,26.319011661776564,1.879,0.282,1.853,451.402,387.454,28.041,448,384,25,7,8,8
2.909,18.039,15,15,3825,255.0,0.0,255.0,255.0,255.0,195.0,392.733,25.21096773100956,0.816,0.304,0.817,195.0,392.733,26.533,194,392,25,4,3,4
50.618,195.491,261,222,66555,255.0,0.0,255.0,255.0,255.0,612.28,393.375,29.034770319412644,2.903,1.222,2.852,612.281,393.376,32.146,603,385,25,15,13,16
33.745,149.285,174,159,44370,255.0,0.0,255.0,255.0,255.0,51.529,398.931,29.042332348743074,2.235,0.752,2.245,51.529,398.931,31.718,46,396,25,11,10,12
20.363,60.334,105,79,26775,255.0,0.0,255.0,255.0,255.0,747.371,415.143,24.430289140571517,1.564,0.409,1.503,747.372,415.143,27.467,745,413,25,6,7,6
103.563,336.309,534,407,136170,255.0,0.0,255.0,255.0,255.0,147.354,454.376,30.522266099487997,3.617,1.237,3.528,147.354,454.376,31.618,140,449,25,18,15,14
15.515,52.402,80,58,20400,255.0,0.0,255.0,255.0,255.0,787.987,583.612,26.044430156461786,1.373,0.304,1.322,787.987,583.612,27.987,786,581,25,5,7,6
43.054,97.014,222,137,56610,255.0,0.0,255.0,255.0,255.0,794.896,638.923,26.64499319502125,2.085,0.566,2.014,794.897,638.924,27.959,792,634,25,8,10,7
2.133,17.416,11,11,2805,255.0,0.0,255.0,255.0,255.0,779.727,858.364,31.774651094133986,1.095,0.544,0.978,779.727,858.364,26.909,778,857,25,4,5,5
79.127,148.498,408,209,104040,255.0,0.0,255.0,255.0,255.0,693.52,10.958,30.259015695009342,2.519,0.489,2.484,693.521,10.958,30.848,689,6,26,10,10,11
100.46,172.404,518,252,132090,255.0,0.0,255.0,255.0,255.0,306.99,10.282,25.20629363206498,2.754,0.549,2.84,306.991,10.282,30.29,301,6,26,12,11,10
87.272,157.37,450,234,114750,255.0,0.0,255.0,255.0,255.0,672.584,14.189,29.728284126271433,2.675,0.687,2.553,672.586,14.189,30.58,669,9,26,7,14,10
67.296,131.387,347,187,88485,255.0,0.0,255.0,255.0,255.0,655.47,24.697,28.86122282823284,2.403,0.546,2.34,655.47,24.697,29.847,652,20,26,8,11,9
104.726,182.074,540,251,137700,255.0,0.0,255.0,255.0,255.0,783.724,27.333,29.80728378744275,2.823,0.582,2.787,783.724,27.333,30.415,779,21,26,10,13,10
148.944,249.226,768,347,195840,255.0,0.0,255.0,255.0,255.0,224.057,39.353,28.119914439106676,3.442,1.078,3.224,224.058,39.353,30.232,219,32,26,11,19,10
51.975,109.917,268,146,68340,255.0,0.0,255.0,255.0,255.0,626.34,41.097,28.076008638654656,2.167,0.4,2.184,626.34,41.097,29.619,623,37,26,8,10,8
90.181,157.982,465,215,118575,255.0,0.0,255.0,255.0,255.0,427.538,50.527,24.658644892047306,2.602,0.386,2.537,427.539,50.527,30.355,424,46,26,9,11,10
113.648,180.064,586,253,149430,255.0,0.0,255.0,255.0,255.0,571.776,51.029,28.24003218769323,2.807,0.373,2.81,571.778,51.029,31.346,568,46,26,9,12,12
65.163,125.793,336,173,85680,255.0,0.0,255.0,255.0,255.0,596.205,55.467,27.836735493191142,2.305,0.358,2.291,596.206,55.467,30.158,592,51,26,9,9,9
11.442,48.195,59,56,15045,255.0,0.0,255.0,255.0,255.0,836.576,74.271,27.39497697323161,1.499,0.646,1.416,836.576,74.271,28.22,832,73,26,9,5,5
6.982,40.427,36,35,9180,255.0,0.0,255.0,255.0,255.0,426.583,88.75,22.235199553745463,1.358,0.57,1.324,426.583,88.75,27.167,425,85,26,5,8,4
113.26,190.159,584,272,148920,255.0,0.0,255.0,255.0,255.0,544.144,103.255,26.751526582641137,2.985,0.788,2.966,544.144,103.255,30.339,540,97,26,10,15,10
27.539,67.021,142,89,36210,255.0,0.0,255.0,255.0,255.0,31.268,108.218,23.779143053899087,1.676,0.27,1.645,31.268,108.218,28.965,28,106,26,8,6,7
72.727,140.685,375,195,95625,255.0,0.0,255.0,255.0,255.0,505.643,114.2,25.502921711549817,2.457,0.472,2.447,505.644,114.2,29.725,501,110,26,10,10,8
107.054,185.92,552,267,140760,255.0,0.0,255.0,255.0,255.0,570.1,122.203,26.811686811905865,2.887,0.701,2.836,570.101,122.203,30.018,565,115,26,10,15,9
15.903,52.413,82,69,20910,255.0,0.0,255.0,255.0,255.0,432.061,122.744,24.598129614091143,1.462,0.498,1.376,432.061,122.744,29.28,429,121,26,8,5,7
5.236,26.277,27,26,6885,255.0,0.0,255.0,255.0,255.0,380.741,123.741,23.8113800502313,0.916,0.291,0.896,380.741,123.741,28.333,379,122,26,5,4,5
5.236,25.502,27,25,6885,255.0,0.0,255.0,255.0,255.0,455.519,124.815,22.711778121507024,0.929,0.291,0.893,455.519,124.815,27.333,454,123,26,4,5,4
2.133,11.975,11,11,2805,255.0,0.0,255.0,255.0,255.0,296.455,135.545,23.220251698230374,0.613,0.16,0.667,296.455,135.545,27.0,295,135,26,3,2,3
3.879,28.769,20,20,5100,255.0,0.0,255.0,255.0,255.0,989.55,179.8,25.45766966000736,1.052,0.464,1.069,989.55,179.8,28.3,987,178,26,6,5,5
5.43,31.73,28,28,7140,255.0,0.0,255.0,255.0,255.0,83.571,313.5,26.012729836184832,1.13,0.431,1.079,83.571,313.5,29.071,81,313,26,6,3,7
34.521,117.074,178,135,45390,255.0,0.0,255.0,255.0,255.0,563.292,322.64,26.71574967176768,2.045,0.663,1.931,563.292,322.64,30.298,561,317,26,8,11,9
32.775,129.202,169,148,43095,255.0,0.0,255.0,255.0,255.0,511.633,362.698,27.106208449121883,2.163,0.822,2.136,511.633,362.698,29.811,506,358,26,11,9,8
47.709,98.434,246,133,62730,255.0,0.0,255.0,255.0,255.0,647.833,387.236,26.068202717001817,2.056,0.268,2.041,647.834,387.236,29.394,644,384,26,8,8,8
10.473,38.253,54,45,13770,255.0,0.0,255.0,255.0,255.0,65.648,496.63,25.770657372149486,1.152,0.232,1.163,65.648,496.63,28.204,64,495,26,4,5,5
15.515,74.189,80,78,20400,255.0,0.0,255.0,255.0,255.0,396.163,507.388,29.23829113809191,1.859,0.555,1.966,396.163,507.388,28.85,392,504,26,8,8,7
22.885,62.356,118,80,30090,255.0,0.0,255.0,255.0,255.0,739.559,562.525,26.383058772006418,1.564,0.258,1.587,739.559,562.526,28.814,737,560,26,6,6,7
26.957,78.046,139,106,35445,255.0,0.0,255.0,255.0,255.0,715.309,601.698,27.216545482429815,1.641,0.431,1.7,715.31,601.698,29.403,713,599,26,6,7,7
1.939,10.73,10,10,2550,255.0,0.0,255.0,255.0,255.0,115.3,705.4,26.35300420360587,0.599,0.192,0.581,115.3,705.4,27.2,114,705,26,3,2,3
23.273,85.049,120,92,30600,255.0,0.0,255.0,255.0,255.0,232.408,782.817,28.972016559602718,1.685,0.561,1.62,232.408,782.817,28.2,226,779,26,11,8,6
96.969,231.548,500,272,127500,255.0,0.0,255.0,255.0,255.0,611.778,7.83,29.090411239233195,2.704,0.516,2.678,611.779,7.83,32.028,607,2,27,11,12,13
32.0,75.26,165,101,42075,255.0,0.0,255.0,255.0,255.0,18.982,17.309,23.564561789240507,1.771,0.279,1.739,18.982,17.309,29.861,16,14,27,7,7,7
70.205,139.451,362,187,92310,255.0,0.0,255.0,255.0,255.0,200.798,18.696,28.84305202931541,2.416,0.461,2.434,200.798,18.696,30.34,196,14,27,11,11,8
67.296,129.967,347,178,88485,255.0,0.0,255.0,255.0,255.0,281.153,21.841,26.70388536426284,2.407,0.51,2.349,281.153,21.841,30.519,277,17,27,8,12,8
92.314,168.842,476,235,121380,255.0,0.0,255.0,255.0,255.0,270.2,35.714,27.742915833315006,2.69,0.529,2.661,270.2,35.714,31.004,265,30,27,10,12,10
40.533,143.963,209,166,53295,255.0,0.0,255.0,255.0,255.0,898.938,53.45,26.86991332464282,3.021,1.013,3.056,898.938,53.45,29.933,895,47,27,10,15,7
8.339,31.107,43,36,10965,255.0,0.0,255.0,255.0,255.0,402.256,54.558,24.289042830968505,1.036,0.208,1.063,402.256,54.558,29.791,401,53,27,4,4,6
102.981,174.273,531,245,135405,255.0,0.0,255.0,255.0,255.0,523.979,66.48,27.285762170101297,2.773,0.538,2.72,523.98,66.48,31.443,518,62,27,13,10,9
110.932,177.878,572,252,145860,255.0,0.0,255.0,255.0,255.0,540.184,82.175,27.643352303899896,2.791,0.377,2.786,540.185,82.175,31.316,535,78,27,11,10,10
24.048,62.203,124,83,31620,255.0,0.0,255.0,255.0,255.0,536.194,165.331,25.865037301837802,1.593,0.276,1.554,536.194,165.331,29.911,534,162,27,6,7,7
11.636,45.868,60,49,15300,255.0,0.0,255.0,255.0,255.0,465.783,245.35,24.710724419520993,1.277,0.401,1.277,465.783,245.35,28.817,463,244,27,7,5,5
27.539,192.039,142,142,36210,255.0,0.0,255.0,255.0,255.0,162.606,243.93,29.784648944919415,3.637,0.774,3.723,162.606,243.93,33.275,157,237,27,11,15,13
2.327,16.018,12,12,3060,255.0,0.0,255.0,255.0,255.0,230.75,343.25,26.895507012634916,0.775,0.276,0.772,230.75,343.25,28.833,230,342,27,3,4,4
97.939,197.775,505,271,128775,255.0,0.0,255.0,255.0,255.0,595.188,6.206,28.467320298142667,2.696,0.544,2.686,595.188,6.206,32.115,590,1,28,11,11,10
104.726,199.982,540,287,137700,255.0,0.0,255.0,255.0,255.0,582.185,25.843,29.592704440624725,2.702,0.492,2.69,582.186,25.843,32.924,577,22,28,11,9,13
2.715,19.591,14,14,3570,255.0,0.0,255.0,255.0,255.0,977.429,27.071,28.292880257231502,0.817,0.347,0.751,977.429,27.071,30.071,976,25,28,4,5,4
3.685,23.786,19,19,4845,255.0,0.0,255.0,255.0,255.0,31.105,48.211,24.14096698050161,1.002,0.409,0.903,31.105,48.211,29.632,29,47,28,5,4,4
38.594,86.601,199,117,50745,255.0,0.0,255.0,255.0,255.0,452.307,53.151,25.81967481167694,1.913,0.308,1.943,452.307,53.151,31.347,449,50,28,8,7,8
18.618,49.288,96,73,24480,255.0,0.0,255.0,255.0,255.0,454.417,98.573,25.60626597559924,1.468,0.355,1.365,454.417,98.573,30.365,453,96,28,4,7,5
65.163,135.419,336,184,85680,255.0,0.0,255.0,255.0,255.0,536.173,121.491,27.385815823269585,2.349,0.435,2.321,536.173,121.491,31.185,532,118,28,9,10,8
6.206,25.032,32,27,8160,255.0,0.0,255.0,255.0,255.0,429.375,264.188,25.472165668829412,0.946,0.177,0.948,429.375,264.188,29.219,428,263,28,4,4,4
1.939,13.221,10,10,2550,255.0,0.0,255.0,255.0,255.0,648.2,272.8,25.252275819935797,0.869,0.353,0.886,648.2,272.8,28.9,647,272,28,4,3,3
15.903,46.491,82,61,20910,255.0,0.0,255.0,255.0,255.0,717.366,390.415,26.39334047314656,1.37,0.294,1.349,717.366,390.415,29.659,715,387,28,5,7,5
3.879,20.989,20,20,5100,255.0,0.0,255.0,255.0,255.0,882.6,427.95,28.163002033485444,0.856,0.297,0.908,882.6,427.95,29.45,881,427,28,5,3,4
2.521,16.171,13,13,3315,255.0,0.0,255.0,255.0,255.0,896.231,463.769,28.34595100544631,0.712,0.272,0.687,896.231,463.769,29.231,895,463,28,3,3,4
11.248,52.074,58,54,14790,255.0,0.0,255.0,255.0,255.0,503.724,766.172,31.62130855536592,1.426,0.644,1.331,503.724,766.172,30.19,502,763,28,4,9,5
103.757,178.643,535,247,136425,255.0,0.0,255.0,255.0,255.0,413.131,12.933,24.977207929584203,2.768,0.506,2.719,413.132,12.933,32.381,408,7,29,12,12,10
3.685,20.519,19,19,4845,255.0,0.0,255.0,255.0,255.0,967.632,25.842,26.80022322036029,0.813,0.298,0.81,967.632,25.842,29.579,966,24,29,4,5,3
58.763,119.259,303,159,77265,255.0,0.0,255.0,255.0,255.0,463.366,35.719,26.40869756167829,2.223,0.314,2.254,463.367,35.719,32.442,460,32,29,8,9,9
3.879,20.989,20,19,5100,255.0,0.0,255.0,255.0,255.0,412.15,129.05,25.96274609892518,0.825,0.274,0.865,412.15,129.05,30.6,411,128,29,4,4,4
32.388,106.05,167,124,42585,255.0,0.0,255.0,255.0,255.0,890.653,226.054,30.74244526241295,2.06,0.753,2.094,890.653,226.054,32.18,886,222,29,10,9,7
6.012,36.526,31,31,7905,255.0,0.0,255.0,255.0,255.0,669.935,233.0,27.881873218142115,1.149,0.46,1.246,669.935,233.0,31.032,668,231,29,5,6,5
30.642,156.703,158,154,40290,255.0,0.0,255.0,255.0,255.0,364.608,269.443,30.73712528366067,2.588,0.959,2.498,364.608,269.443,34.095,360,264,29,11,13,10
1.939,12.904,10,10,2550,255.0,0.0,255.0,255.0,255.0,624.3,319.9,26.294185317382016,0.639,0.212,0.688,624.3,319.9,30.0,623,319,29,3,3,3
63.418,150.978,327,196,83385,255.0,0.0,255.0,255.0,255.0,489.813,9.505,26.517420147295418,2.379,0.615,2.315,489.814,9.505,33.523,486,5,30,9,10,9
109.769,190.17,566,258,144330,255.0,0.0,255.0,255.0,255.0,547.625,8.938,29.311527619932452,2.795,0.434,2.759,547.627,8.938,34.631,543,4,30,10,12,11
94.06,179.266,485,248,123675,255.0,0.0,255.0,255.0,255.0,468.111,10.967,26.96310007561232,2.697,0.546,2.727,468.112,10.967,34.266,462,6,30,12,11,11
92.314,165.138,476,234,121380,255.0,0.0,255.0,255.0,255.0,540.031,33.908,29.633479140229248,2.643,0.46,2.669,540.033,33.908,34.095,536,29,30,9,11,11
44.994,96.872,232,139,59160,255.0,0.0,255.0,255.0,255.0,479.453,49.784,27.697199976050324,2.058,0.438,2.004,479.453,49.784,33.03,477,46,30,7,10,8
7.951,44.317,41,41,10455,255.0,0.0,255.0,255.0,255.0,50.098,156.756,28.34262839837585,1.251,0.481,1.244,50.098,156.756,32.854,49,154,30,4,7,6
19.588,72.419,101,88,25755,255.0,0.0,255.0,255.0,255.0,379.228,172.792,28.118767445184545,1.737,0.68,1.672,379.228,172.792,32.475,377,168,30,6,11,5
17.26,68.879,89,78,22695,255.0,0.0,255.0,255.0,255.0,154.427,269.82,29.801044547252978,1.772,0.655,1.773,154.427,269.82,33.09,151,266,30,8,9,7
89.017,187.373,459,253,117045,255.0,0.0,255.0,255.0,255.0,506.773,37.129,30.198273350708405,2.747,0.754,2.591,506.774,37.129,35.431,502,31,31,10,16,10
4.267,19.438,22,21,5610,255.0,0.0,255.0,255.0,255.0,516.136,97.182,27.911741076033806,0.815,0.207,0.743,516.136,97.182,32.0,515,96,31,3,4,4
4.461,22.377,23,23,5865,255.0,0.0,255.0,255.0,255.0,949.522,358.87,30.2611288471461,0.898,0.33,0.818,949.522,358.87,31.522,948,357,31,4,5,2
1.939,17.722,10,10,2550,255.0,0.0,255.0,255.0,255.0,340.1,110.5,29.189291176669077,1.13,0.48,1.152,340.1,110.5,33.4,337,109,32,6,4,3
2.715,15.712,14,14,3570,255.0,0.0,255.0,255.0,255.0,770.286,353.929,31.20000108567846,0.786,0.291,0.818,770.286,353.929,34.071,769,353,32,3,3,5
2.327,17.875,12,12,3060,255.0,0.0,255.0,255.0,255.0,68.833,6.5,31.184113566580955,0.835,0.324,0.792,68.833,6.5,34.083,67,5,33,5,4,3
2.133,14.302,11,11,2805,255.0,0.0,255.0,255.0,255.0,87.0,319.455,31.193355956283682,0.811,0.38,0.715,87.0,319.455,34.182,86,318,33,4,3,3
3.297,20.06,17,17,4335,255.0,0.0,255.0,255.0,255.0,544.059,375.176,32.67101517729622,0.921,0.381,0.922,544.059,375.176,35.471,543,374,33,3,3,6
3.297,22.847,17,17,4335,255.0,0.0,255.0,255.0,255.0,57.529,157.412,31.62621541864856,1.007,0.469,0.987,57.529,157.412,36.059,56,155,35,5,6,3
3.297,19.285,17,17,4335,255.0,0.0,255.0,255.0,255.0,970.353,318.0,39.43250214728835,0.812,0.272,0.762,970.353,318.0,41.353,969,317,39,3,3,5
