Volume (micron^3),Surface (micron^2),Nb of obj. voxels,Nb of surf. voxels,IntDen,Mean,StdDev,Median,Min,Max,X,Y,Z,Mean dist. to surf. (micron),SD dist. to surf. (micron),Median dist. to surf. (micron),XM,YM,ZM,BX,BY,BZ,B-width,B-height,B-depth
215.853,288.004,1113,439,283815,255,0,255,255,255,834.854,791.757,23.769,3.498,0.455,3.494,834.858,791.756,23.769,829,786,16,13,12,16
99.296,162.844,512,242,130560,255,0,255,255,255,671.746,809.385,21.766,2.674,0.429,2.657,671.747,809.385,21.766,668,804,16,8,11,12
184.629,238.563,952,370,242760,255,0,255,255,255,793.483,812.122,22.425,3.332,0.421,3.282,793.481,812.118,22.425,789,806,16,11,13,13
372.554,405.254,1921,652,489855,255,0,255,255,255,845.218,823.354,23.130,4.271,0.532,4.267,845.226,823.343,23.130,838,817,16,15,15,16
320.191,413.187,1651,662,421005,255,0,255,255,255,302.386,829.265,23.844,4.183,0.940,4.055,302.386,829.262,23.844,298,821,16,11,20,16
254.640,439.737,1313,636,334815,255,0,255,255,255,202.953,831.423,23.218,3.832,0.850,3.831,202.954,831.425,23.218,197,823,16,13,17,16
139.441,240.267,719,336,183345,255,0,255,255,255,472.886,834.292,22.298,3.017,0.456,2.968,472.887,834.294,22.298,469,828,16,9,13,14
323.488,535.736,1668,781,425340,255,0,255,255,255,324.143,843.934,22.387,4.331,1.192,4.181,324.143,843.939,22.387,317,832,16,13,23,16
296.919,449.221,1531,663,390405,255,0,255,255,255,440.182,846.882,22.213,3.901,0.838,4.012,440.182,846.883,22.213,433,839,16,15,17,14
114.229,176.229,589,265,150195,255,0,255,255,255,52.896,845.864,22.307,2.774,0.305,2.763,52.896,845.863,22.307,49,842,16,9,9,13
145.065,225.648,748,333,190740,255,0,255,255,255,122.584,849.496,21.941,3.018,0.348,3.044,122.585,849.498,21.941,117,845,16,11,10,13
119.660,184.139,617,286,157335,255,0,255,255,255,508.818,867.830,21.147,2.845,0.422,2.860,508.819,867.831,21.147,505,863,16,8,11,13
75.636,142.292,390,202,99450,255,0,255,255,255,446.092,870.513,20.572,2.421,0.371,2.395,446.093,870.513,20.572,442,866,16,9,10,11
58.569,116.801,302,174,77010,255,0,255,255,255,754.344,885.570,19.685,2.277,0.513,2.248,754.345,885.570,19.685,752,881,16,6,10,10
87.660,153.010,452,218,115260,255,0,255,255,255,319.431,883.916,20.865,2.575,0.417,2.588,319.432,883.917,20.865,315,880,16,10,9,10
3.491,17.263,18,18,4590,255,0,255,255,255,540.056,905.500,17.444,0.745,0.230,0.761,540.056,905.500,17.444,539,905,16,3,3,4
11.054,69.534,57,57,14535,255,0,255,255,255,284.860,967.228,19.404,2.345,0.808,2.267,284.860,967.228,19.404,282,963,16,11,7,8
4.848,23.950,25,24,6375,255,0,255,255,255,95.160,980.840,17.520,0.893,0.297,0.848,95.160,980.840,17.520,93,979,16,4,4,5
16.291,63.918,84,69,21420,255,0,255,255,255,625.940,986.500,18.702,1.444,0.440,1.366,625.940,986.500,18.702,623,985,16,6,5,9
159.999,224.719,825,331,210375,255,0,255,255,255,681.513,151.592,24.030,3.144,0.335,3.133,681.513,151.592,24.030,677,146,17,11,12,14
167.756,237.503,865,346,220575,255,0,255,255,255,760.349,157.355,24.388,3.194,0.357,3.166,760.350,157.355,24.388,755,152,17,11,12,17
184.047,248.200,949,377,241995,255,0,255,255,255,725.623,161.507,23.813,3.318,0.368,3.328,725.626,161.507,23.813,720,156,17,12,11,16
129.550,216.000,668,307,170340,255,0,255,255,255,974.117,159.918,23.756,3.044,0.594,3.038,974.115,159.918,23.756,970,154,17,11,12,13
194.132,257.411,1001,404,255255,255,0,255,255,255,780.473,170.222,23.920,3.426,0.565,3.401,780.469,170.222,23.920,776,165,17,12,11,15
258.325,513.992,1332,670,339660,255,0,255,255,255,727.838,249.174,27.037,4.965,2.074,4.753,727.842,249.174,27.037,720,238,17,21,20,21
233.113,290.867,1202,450,306510,255,0,255,255,255,718.172,279.499,25.096,3.596,0.454,3.585,718.170,279.499,25.096,713,274,17,12,13,18
277.331,330.464,1430,500,364650,255,0,255,255,255,704.249,290.869,25.615,3.876,0.551,3.875,704.250,290.869,25.615,697,285,17,15,13,17
285.476,329.579,1472,524,375360,255,0,255,255,255,73.679,305.449,25.596,3.881,0.524,3.898,73.680,305.449,25.596,69,298,17,11,16,18
173.186,246.211,893,371,227715,255,0,255,255,255,997.749,311.143,25.021,3.253,0.498,3.235,997.753,311.143,25.021,992,306,17,12,11,16
90.181,155.698,465,222,118575,255,0,255,255,255,212.198,315.462,23.925,2.566,0.353,2.554,212.198,315.462,23.925,209,312,17,9,9,14
297.500,349.607,1534,535,391170,255,0,255,255,255,58.484,328.911,25.365,3.965,0.553,3.883,58.484,328.911,25.365,53,321,17,13,16,17
268.604,314.468,1385,481,353175,255,0,255,255,255,230.553,331.949,24.665,3.784,0.403,3.812,230.554,331.948,24.665,224,326,17,15,13,16
218.568,337.620,1127,469,287385,255,0,255,255,255,257.547,341.692,26.736,3.525,0.627,3.495,257.548,341.693,26.736,251,335,17,13,15,18
275.198,328.006,1419,504,361845,255,0,255,255,255,47.233,355.285,24.523,3.877,0.563,3.853,47.233,355.286,24.523,41,348,17,13,15,17
221.283,274.357,1141,423,290955,255,0,255,255,255,329.281,354.949,25.131,3.520,0.331,3.505,329.282,354.950,25.131,324,350,17,11,12,17
201.307,262.513,1038,397,264690,255,0,255,255,255,848.585,354.558,24.676,3.427,0.395,3.442,848.586,354.558,24.676,843,349,17,12,12,16
460.990,639.317,2377,935,606135,255,0,255,255,255,745.860,366.261,27.918,5.906,2.039,6.061,745.871,366.265,27.918,734,354,17,23,27,20
223.610,270.916,1153,425,294015,255,0,255,255,255,233.747,361.268,24.389,3.552,0.408,3.538,233.748,361.267,24.389,228,356,17,12,12,15
223.222,281.973,1151,423,293505,255,0,255,255,255,85.734,362.785,24.849,3.533,0.343,3.550,85.735,362.784,24.849,80,357,17,12,14,17
246.689,294.582,1272,466,324360,255,0,255,255,255,201.911,366.102,24.465,3.666,0.429,3.696,201.912,366.101,24.465,196,361,17,13,12,17
210.035,270.490,1083,421,276165,255,0,255,255,255,911.042,378.751,25.295,3.476,0.502,3.497,911.040,378.750,25.295,905,374,17,13,11,17
281.404,317.276,1451,513,370005,255,0,255,255,255,185.074,381.602,24.423,3.852,0.492,3.808,185.076,381.601,24.423,180,375,17,11,14,16
194.132,262.961,1001,385,255255,255,0,255,255,255,60.941,381.011,25.121,3.426,0.510,3.408,60.941,381.011,25.121,55,374,17,12,14,15
109.769,167.062,566,263,144330,255,0,255,255,255,350.129,380.933,24.090,2.736,0.407,2.756,350.129,380.933,24.090,347,376,17,7,10,14
245.137,295.041,1264,478,322320,255,0,255,255,255,170.609,387.564,25.284,3.648,0.430,3.639,170.610,387.564,25.284,165,381,17,12,14,18
195.101,259.541,1006,398,256530,255,0,255,255,255,839.180,389.356,23.765,3.419,0.521,3.407,839.182,389.357,23.765,834,383,17,13,13,15
255.804,312.752,1319,470,336345,255,0,255,255,255,82.384,393.261,24.992,3.745,0.436,3.723,82.385,393.260,24.992,76,386,17,13,14,16
149.720,313.998,772,411,196860,255,0,255,255,255,39.902,407.021,25.881,3.336,0.984,3.306,39.902,407.021,25.881,35,397,17,11,17,18
111.902,174.349,577,259,147135,255,0,255,255,255,384.936,413.295,23.106,2.749,0.292,2.762,384.937,413.294,23.106,381,409,17,9,10,13
204.604,258.154,1055,392,269025,255,0,255,255,255,54.783,418.046,24.003,3.452,0.368,3.434,54.783,418.046,24.003,49,413,17,13,12,15
188.314,237.973,971,380,247605,255,0,255,255,255,173.484,424.822,24.702,3.323,0.395,3.291,173.485,424.822,24.702,169,420,17,10,11,16
111.320,170.788,574,259,146370,255,0,255,255,255,454.456,431.192,22.868,2.746,0.314,2.764,454.457,431.192,22.868,450,427,17,9,9,13
129.163,190.061,666,297,169830,255,0,255,255,255,202.248,439.503,23.012,2.909,0.441,2.982,202.249,439.503,23.012,197,436,17,12,8,13
202.859,256.001,1046,395,266730,255,0,255,255,255,978.501,438.173,24.777,3.417,0.331,3.419,978.505,438.174,24.777,973,433,17,12,11,16
252.313,301.520,1301,465,331755,255,0,255,255,255,825.319,448.575,24.252,3.719,0.401,3.701,825.317,448.575,24.252,820,441,17,13,15,15
81.648,141.232,421,210,107355,255,0,255,255,255,418.855,449.796,22.352,2.479,0.364,2.502,418.856,449.796,22.352,415,446,17,9,8,12
223.416,278.258,1152,442,293760,255,0,255,255,255,165.043,453.745,24.647,3.543,0.439,3.524,165.044,453.746,24.647,160,447,17,11,13,17
62.448,118.058,322,173,82110,255,0,255,255,255,296.860,458.947,22.708,2.223,0.303,2.202,296.861,458.948,22.708,293,456,17,8,7,12
94.060,149.634,485,232,123675,255,0,255,255,255,339.027,464.318,22.454,2.592,0.350,2.622,339.027,464.318,22.454,336,460,17,8,10,12
176.095,250.855,908,371,231540,255,0,255,255,255,1016.023,463.436,23.960,3.250,0.438,3.236,1016.023,463.436,23.960,1011,458,17,12,12,15
262.398,320.685,1353,475,345015,255,0,255,255,255,162.468,470.577,24.588,3.807,0.501,3.782,162.469,470.578,24.588,155,464,17,14,14,16
263.755,314.785,1360,489,346800,255,0,255,255,255,279.279,473.761,24.384,3.773,0.427,3.756,279.281,473.758,24.384,274,469,17,13,13,19
317.864,386.625,1639,568,417945,255,0,255,255,255,648.483,478.042,26.641,4.037,0.536,3.995,648.484,478.039,26.641,643,471,17,14,17,19
89.987,149.940,464,216,118320,255,0,255,255,255,311.955,480.761,23.386,2.549,0.286,2.529,311.956,480.761,23.386,308,477,17,9,9,13
202.859,260.514,1046,396,266730,255,0,255,255,255,891.432,482.289,24.028,3.432,0.411,3.424,891.428,482.290,24.028,886,477,17,13,11,15
231.562,297.521,1194,437,304470,255,0,255,255,255,578.226,486.537,25.614,3.591,0.446,3.598,578.229,486.539,25.614,572,480,17,12,14,17
107.635,170.777,555,259,141525,255,0,255,255,255,186.732,487.018,23.724,2.710,0.341,2.694,186.732,487.018,23.724,182,483,17,10,9,14
269.961,342.428,1392,491,354960,255,0,255,255,255,998.045,490.317,24.976,3.870,0.568,3.915,998.052,490.315,24.976,991,482,17,15,15,16
109.963,173.104,567,253,144585,255,0,255,255,255,114.743,503.005,23.192,2.754,0.314,2.782,114.743,503.005,23.192,110,499,17,10,9,13
88.436,144.641,456,222,116280,255,0,255,255,255,955.272,523.055,21.853,2.528,0.288,2.544,955.273,523.055,21.853,952,519,17,8,9,11
332.409,393.312,1714,614,437070,255,0,255,255,255,585.533,526.234,25.568,4.074,0.565,4.090,585.531,526.232,25.568,580,519,17,13,17,18
203.635,264.851,1050,406,267750,255,0,255,255,255,830.048,534.028,24.344,3.459,0.495,3.399,830.045,534.028,24.344,825,527,17,11,14,15
89.017,139.506,459,220,117045,255,0,255,255,255,336.035,538.342,21.808,2.524,0.263,2.526,336.036,538.342,21.808,333,535,17,8,9,11
202.665,256.624,1045,389,266475,255,0,255,255,255,861.527,544.568,23.982,3.418,0.343,3.439,861.523,544.569,23.982,856,540,17,12,11,15
66.715,122.100,344,178,87720,255,0,255,255,255,981.456,549.084,21.939,2.283,0.279,2.276,981.456,549.084,21.939,978,545,17,8,8,11
81.066,140.303,418,205,106590,255,0,255,255,255,402.208,549.897,22.687,2.480,0.374,2.547,402.209,549.897,22.687,399,546,17,8,9,12
99.878,157.097,515,236,131325,255,0,255,255,255,539.557,555.097,23.847,2.643,0.292,2.638,539.559,555.097,23.847,536,551,17,8,9,13
314.567,353.628,1622,543,413610,255,0,255,255,255,873.199,555.854,24.748,4.009,0.390,4.014,873.208,555.852,24.748,867,549,17,14,15,17
242.616,294.724,1251,475,319005,255,0,255,255,255,66.715,568.934,24.526,3.701,0.639,3.712,66.715,568.932,24.526,60,564,17,15,12,15
130.908,183.222,675,291,172125,255,0,255,255,255,651.086,570.212,24.163,2.906,0.303,2.920,651.087,570.211,24.163,647,566,17,9,9,14
3.103,15.701,16,15,4080,255,0,255,255,255,873.812,575.188,17.938,0.726,0.157,0.743,873.812,575.188,17.938,873,574,17,3,3,3
278.882,396.546,1438,601,366690,255,0,255,255,255,84.070,576.884,24.474,3.832,0.519,3.867,84.070,576.885,24.474,78,571,17,14,13,16
78.933,135.627,407,199,103785,255,0,255,255,255,182.877,580.580,21.631,2.427,0.259,2.433,182.877,580.580,21.631,179,577,17,8,9,11
196.265,248.233,1012,383,258060,255,0,255,255,255,500.745,582.428,25.127,3.368,0.305,3.378,500.746,582.430,25.127,496,577,17,11,11,16
105.114,163.773,542,249,138210,255,0,255,255,255,128.849,585.629,22.744,2.687,0.304,2.717,128.849,585.629,22.744,125,581,17,8,10,12
117.332,180.239,605,266,154275,255,0,255,255,255,399.828,587.843,22.638,2.866,0.442,2.792,399.829,587.843,22.638,395,583,17,11,10,12
50.230,102.040,259,147,66045,255,0,255,255,255,336.614,592.687,21.471,2.073,0.352,2.086,336.614,592.687,21.471,334,589,17,6,8,11
115.587,172.022,596,267,151980,255,0,255,255,255,479.765,598.220,23.970,2.788,0.311,2.774,479.765,598.220,23.970,476,594,17,9,9,14
107.829,168.755,556,248,141780,255,0,255,255,255,615.511,601.671,23.687,2.726,0.312,2.753,615.511,601.671,23.687,612,597,17,8,10,13
302.155,358.763,1558,535,397290,255,0,255,255,255,531.129,608.653,24.670,4.091,0.792,3.992,531.133,608.653,24.670,525,600,17,13,18,15
129.163,188.838,666,289,169830,255,0,255,255,255,143.628,612.465,24.207,2.907,0.391,2.921,143.628,612.466,24.207,140,608,17,9,10,15
84.363,144.018,435,208,110925,255,0,255,255,255,408.628,613.559,22.320,2.488,0.282,2.507,408.628,613.558,22.320,405,609,17,8,10,12
140.411,196.595,724,305,184620,255,0,255,255,255,178.767,621.530,23.675,2.976,0.275,2.991,178.767,621.529,23.675,174,617,17,10,10,14
117.914,183.527,608,273,155040,255,0,255,255,255,513.627,625.028,23.405,2.830,0.388,2.814,513.627,625.029,23.405,509,621,17,11,9,13
102.593,162.210,529,251,134895,255,0,255,255,255,175.826,635.756,21.849,2.678,0.384,2.682,175.827,635.756,21.849,171,632,17,11,8,12
140.411,196.748,724,293,184620,255,0,255,255,255,597.260,638.965,23.126,2.995,0.266,3.000,597.260,638.965,23.126,592,634,17,11,10,13
120.241,181.364,620,275,158100,255,0,255,255,255,555.087,639.958,23.363,2.838,0.322,2.842,555.088,639.958,23.363,551,636,17,10,9,14
187.538,256.482,967,396,246585,255,0,255,255,255,644.946,660.039,24.585,3.340,0.539,3.335,644.950,660.041,24.585,641,653,17,9,14,15
134.205,193.164,692,288,176460,255,0,255,255,255,525.351,660.516,23.616,2.938,0.237,2.928,525.352,660.517,23.616,521,656,17,10,10,13
107.442,165.488,554,254,141270,255,0,255,255,255,455.034,678.439,22.742,2.705,0.281,2.716,455.035,678.438,22.742,451,675,17,10,8,12
113.648,170.001,586,272,149430,255,0,255,255,255,315.548,685.107,22.473,2.764,0.305,2.788,315.549,685.106,22.473,311,681,17,10,9,12
219.731,309.463,1133,457,288915,255,0,255,255,255,930.524,682.554,24.084,3.514,0.440,3.568,930.529,682.552,24.084,925,676,17,12,14,14
234.083,291.588,1207,466,307785,255,0,255,255,255,959.382,687.379,23.382,3.678,0.701,3.655,959.381,687.379,23.382,954,680,17,11,17,15
96.387,155.229,497,228,126735,255,0,255,255,255,368.948,695.252,22.779,2.613,0.257,2.641,368.948,695.251,22.779,365,691,17,9,9,12
105.502,166.275,544,248,138720,255,0,255,255,255,487.903,693.480,23.658,2.712,0.348,2.734,487.903,693.480,23.658,484,689,17,10,9,13
130.132,202.965,671,303,171105,255,0,255,255,255,449.094,700.852,23.343,2.916,0.423,2.905,449.095,700.852,23.343,445,696,17,10,11,13
108.993,171.563,562,258,143310,255,0,255,255,255,309.425,716.689,23.521,2.730,0.410,2.784,309.426,716.686,23.521,304,714,17,11,7,14
102.593,161.118,529,237,134895,255,0,255,255,255,1004.648,723.170,21.796,2.690,0.290,2.684,1004.649,723.171,21.796,1001,719,17,9,10,11
137.502,203.894,709,296,180795,255,0,255,255,255,428.748,724.262,23.733,2.976,0.311,2.979,428.749,724.263,23.733,424,719,17,10,11,14
120.629,180.261,622,281,158610,255,0,255,255,255,114.243,729.042,23.674,2.846,0.406,2.877,114.243,729.042,23.674,111,724,17,8,11,14
127.029,190.520,655,292,167025,255,0,255,255,255,139.050,730.522,23.437,2.926,0.413,2.946,139.051,730.521,23.437,135,726,17,9,10,13
194.713,373.677,1004,559,256020,255,0,255,255,255,498.022,739.794,23.775,3.388,0.635,3.467,498.023,739.797,23.775,493,733,17,10,15,15
131.102,191.930,676,301,172380,255,0,255,255,255,92.649,743.901,24.114,2.923,0.384,2.948,92.649,743.901,24.114,88,739,17,9,11,14
85.139,140.740,439,217,111945,255,0,255,255,255,892.654,747.134,21.918,2.498,0.295,2.503,892.654,747.134,21.918,889,743,17,8,9,10
262.010,501.481,1351,660,344505,255,0,255,255,255,543.054,766.819,24.634,4.012,0.899,4.061,543.053,766.820,24.634,537,758,17,14,18,18
125.672,189.723,648,287,165240,255,0,255,255,255,212.011,775.941,23.171,2.905,0.387,2.876,212.012,775.942,23.171,208,771,17,9,11,12
95.223,152.268,491,228,125205,255,0,255,255,255,654.609,805.633,22.686,2.595,0.285,2.599,654.609,805.634,22.686,651,801,17,8,10,12
94.060,150.399,485,228,123675,255,0,255,255,255,735.538,809.602,22.229,2.593,0.279,2.600,735.538,809.602,22.229,732,806,17,8,9,12
110.157,184.598,568,273,144840,255,0,255,255,255,65.956,812.357,23.049,2.789,0.494,2.801,65.956,812.357,23.049,62,807,17,8,12,13
274.228,475.969,1414,694,360570,255,0,255,255,255,403.265,819.800,23.692,3.885,0.961,3.786,403.266,819.797,23.692,398,811,17,12,19,15
93.478,157.698,482,235,122910,255,0,255,255,255,518.458,822.689,22.620,2.589,0.319,2.574,518.459,822.689,22.620,515,818,17,8,10,12
96.969,173.410,500,251,127500,255,0,255,255,255,542.880,824.730,22.480,2.697,0.596,2.710,542.880,824.730,22.480,539,819,17,8,13,12
88.048,151.940,454,217,115770,255,0,255,255,255,446.526,829.388,22.057,2.540,0.282,2.524,446.527,829.386,22.057,443,824,17,9,10,11
104.339,173.552,538,262,137190,255,0,255,255,255,497.414,843.533,22.535,2.744,0.453,2.746,497.415,843.533,22.535,493,838,17,9,12,12
112.290,181.025,579,257,147645,255,0,255,255,255,90.295,864.288,23.743,2.760,0.254,2.777,90.295,864.290,23.743,86,860,17,10,10,13
69.236,147.580,357,203,91035,255,0,255,255,255,478.796,870.941,20.821,2.417,0.616,2.443,478.796,870.942,20.821,475,866,17,8,11,9
10.473,70.004,54,54,13770,255,0,255,255,255,132.333,875.389,21.685,2.486,1.263,2.367,132.333,875.389,21.685,128,870,17,7,12,14
188.507,306.141,972,447,247860,255,0,255,255,255,209.325,879.529,24.019,3.887,1.339,3.759,209.326,879.531,24.019,204,870,17,11,21,15
79.708,153.010,411,206,104805,255,0,255,255,255,182.153,876.581,22.526,2.467,0.370,2.464,182.153,876.581,22.526,178,872,17,9,10,11
97.745,163.904,504,240,128520,255,0,255,255,255,93.688,929.675,21.306,2.668,0.455,2.604,93.688,929.675,21.306,90,924,17,8,12,11
96.969,161.424,500,238,127500,255,0,255,255,255,68.432,929.594,21.198,2.664,0.375,2.645,68.432,929.595,21.198,63,925,17,10,10,11
170.859,256.427,881,372,224655,255,0,255,255,255,924.688,61.226,25.255,3.344,0.686,3.249,924.682,61.226,25.255,920,55,18,12,13,16
160.968,224.861,830,343,211650,255,0,255,255,255,1003.760,95.361,24.907,3.163,0.447,3.188,1003.757,95.362,24.907,998,91,18,13,10,14
189.283,254.909,976,401,248880,255,0,255,255,255,686.338,103.659,25.447,3.351,0.449,3.375,686.337,103.659,25.447,682,97,18,10,14,19
125.090,191.624,645,282,164475,255,0,255,255,255,765.363,117.847,24.577,2.871,0.316,2.848,765.363,117.847,24.577,760,114,18,11,9,15
154.180,220.196,795,333,202725,255,0,255,255,255,861.030,131.797,24.642,3.127,0.431,3.122,861.029,131.797,24.642,855,127,18,13,10,13
210.229,270.610,1084,389,276420,255,0,255,255,255,145.780,146.099,25.185,3.481,0.336,3.484,145.780,146.099,25.185,140,141,18,13,12,15
174.932,229.702,902,353,230010,255,0,255,255,255,116.031,163.961,25.462,3.226,0.300,3.245,116.032,163.961,25.462,110,159,18,12,10,15
146.035,211.051,753,321,192015,255,0,255,255,255,746.680,179.373,24.756,3.025,0.353,3.019,746.679,179.373,24.756,741,175,18,11,10,15
168.144,242.955,867,365,221085,255,0,255,255,255,848.811,199.021,24.905,3.244,0.546,3.231,848.811,199.021,24.905,843,193,18,11,13,16
175.126,244.179,903,354,230265,255,0,255,255,255,793.404,213.410,24.220,3.289,0.473,3.285,793.404,213.410,24.220,788,207,18,12,13,14
227.295,351.289,1172,499,298860,255,0,255,255,255,752.589,218.581,24.590,3.976,1.257,4.017,752.588,218.581,24.590,745,210,18,17,18,15
150.108,214.602,774,309,197370,255,0,255,255,255,814.718,236.107,24.382,3.080,0.284,3.072,814.718,236.107,24.382,810,231,18,11,11,13
246.301,329.830,1270,518,323850,255,0,255,255,255,815.707,270.530,26.369,3.985,1.141,3.920,815.706,270.530,26.369,812,261,18,9,20,16
213.913,271.713,1103,414,281265,255,0,255,255,255,335.717,282.815,26.197,3.473,0.338,3.448,335.718,282.815,26.197,330,278,18,13,11,17
258.907,325.470,1335,481,340425,255,0,255,255,255,55.622,288.548,25.749,3.874,0.754,3.802,55.623,288.547,25.749,50,281,18,13,17,16
280.046,331.382,1444,513,368220,255,0,255,255,255,184.500,338.719,26.239,3.864,0.492,3.874,184.501,338.718,26.239,179,332,18,14,14,17
228.653,313.430,1179,481,300645,255,0,255,255,255,722.936,352.578,29.054,3.674,0.742,3.683,722.941,352.579,29.054,718,346,18,10,14,21
213.332,271.866,1100,406,280500,255,0,255,255,255,804.576,358.638,26.664,3.486,0.388,3.540,804.582,358.639,26.664,799,353,18,12,13,17
309.525,582.314,1596,813,406980,255,0,255,255,255,128.408,359.112,25.834,4.681,1.535,4.516,128.409,359.113,25.834,114,350,18,23,18,16
261.816,322.826,1350,500,344250,255,0,255,255,255,312.622,361.377,24.771,3.802,0.513,3.711,312.624,361.376,24.771,306,354,18,14,14,14
86.302,145.417,445,210,113475,255,0,255,255,255,128.944,378.944,23.539,2.513,0.242,2.545,128.944,378.944,23.539,125,375,18,9,9,12
300.603,346.602,1550,541,395250,255,0,255,255,255,304.993,383.706,24.357,3.999,0.559,3.972,304.993,383.707,24.357,298,376,18,16,15,14
428.602,562.200,2210,837,563550,255,0,255,255,255,419.181,382.292,25.595,4.865,1.785,5.106,419.182,382.294,25.595,409,371,18,19,24,18
180.750,246.375,932,375,237660,255,0,255,255,255,941.494,385.423,25.995,3.283,0.442,3.309,941.491,385.424,25.995,936,381,18,12,10,18
94.254,152.268,486,219,123930,255,0,255,255,255,379.016,387.333,23.862,2.595,0.257,2.600,379.017,387.334,23.862,375,384,18,10,8,12
316.118,361.538,1630,568,415650,255,0,255,255,255,474.740,391.008,26.502,4.068,0.652,4.020,474.740,391.009,26.502,467,385,18,17,13,17
94.448,152.268,487,227,124185,255,0,255,255,255,255.405,396.109,24.072,2.579,0.234,2.586,255.405,396.109,24.072,252,392,18,8,9,13
72.145,138.424,372,200,94860,255,0,255,255,255,337.030,400.207,23.000,2.396,0.463,2.382,337.030,400.207,23.000,333,396,18,8,10,11
182.108,239.033,939,379,239445,255,0,255,255,255,789.420,402.316,25.605,3.283,0.364,3.286,789.423,402.317,25.605,784,397,18,12,11,15
230.010,295.303,1186,454,302430,255,0,255,255,255,936.447,404.759,25.098,3.583,0.419,3.597,936.449,404.760,25.098,931,399,18,12,14,16
236.604,298.789,1220,457,311100,255,0,255,255,255,492.350,409.238,26.992,3.683,0.605,3.612,492.348,409.237,26.992,487,403,18,12,13,19
127.805,186.489,659,294,168045,255,0,255,255,255,6.513,417.392,24.850,2.898,0.385,2.935,6.513,417.392,24.850,2,414,18,10,8,14
114.229,175.912,589,261,150195,255,0,255,255,255,443.104,418.292,23.849,2.778,0.309,2.791,443.105,418.292,23.849,439,414,18,9,10,13
112.678,166.428,581,265,148155,255,0,255,255,255,416.485,423.688,23.725,2.744,0.305,2.785,416.486,423.689,23.725,413,419,18,8,10,13
95.999,156.157,495,238,126225,255,0,255,255,255,219.176,428.392,23.636,2.622,0.397,2.641,219.176,428.392,23.636,216,424,18,8,10,12
105.890,163.467,546,248,139230,255,0,255,255,255,532.929,436.742,24.615,2.684,0.266,2.697,532.929,436.742,24.615,529,433,18,9,9,13
190.059,261.737,980,399,249900,255,0,255,255,255,876.634,438.977,24.556,3.423,0.646,3.388,876.629,438.977,24.556,872,432,18,10,15,15
291.101,337.140,1501,536,382755,255,0,255,255,255,137.639,436.984,25.116,3.945,0.546,3.879,137.640,436.986,25.116,131,430,18,13,14,16
156.896,220.382,809,322,206295,255,0,255,255,255,89.399,440.642,24.813,3.144,0.370,3.094,89.399,440.641,24.813,84,436,18,12,11,14
83.975,141.855,433,217,110415,255,0,255,255,255,273.732,444.718,24.016,2.491,0.347,2.511,273.733,444.718,24.016,270,441,18,8,9,13
74.666,129.716,385,198,98175,255,0,255,255,255,307.288,449.758,23.122,2.379,0.335,2.448,307.289,449.759,23.122,304,446,18,7,9,11
162.326,232.979,837,339,213435,255,0,255,255,255,866.847,452.552,24.244,3.199,0.432,3.156,866.850,452.553,24.244,862,447,18,10,12,16
256.386,307.464,1322,476,337110,255,0,255,255,255,33.284,454.280,25.216,3.733,0.440,3.696,33.284,454.282,25.216,28,447,18,12,15,15
452.651,584.543,2334,854,595170,255,0,255,255,255,600.535,454.219,26.760,4.661,1.488,4.800,600.528,454.221,26.760,590,444,18,22,19,18
79.708,137.637,411,197,104805,255,0,255,255,255,256.139,470.005,22.852,2.436,0.242,2.445,256.139,470.005,22.852,253,466,18,8,9,11
93.866,154.901,484,230,123420,255,0,255,255,255,224.050,472.014,23.333,2.605,0.346,2.594,224.050,472.015,23.333,220,468,18,9,9,12
127.611,180.566,658,285,167790,255,0,255,255,255,23.769,478.816,24.334,2.886,0.269,2.901,23.769,478.815,24.334,19,475,18,10,9,13
108.023,164.254,557,264,142035,255,0,255,255,255,465.364,480.944,24.309,2.724,0.408,2.800,465.365,480.944,24.309,461,478,18,10,7,13
194.907,268.020,1005,397,256275,255,0,255,255,255,820.369,486.033,26.250,3.444,0.593,3.381,820.374,486.034,26.250,815,481,18,12,11,20
98.132,148.695,506,234,129030,255,0,255,255,255,157.759,488.512,23.698,2.614,0.272,2.602,157.759,488.512,23.698,154,485,18,8,8,12
114.229,169.389,589,265,150195,255,0,255,255,255,493.947,489.418,24.294,2.776,0.336,2.777,493.948,489.418,24.294,490,486,18,9,8,14
84.751,141.538,437,213,111435,255,0,255,255,255,798.835,490.346,23.487,2.503,0.333,2.500,798.834,490.346,23.487,795,486,18,8,10,12
53.915,101.089,278,150,70890,255,0,255,255,255,937.324,496.899,22.496,2.106,0.219,2.101,937.324,496.899,22.496,934,494,18,7,7,10
45.187,95.025,233,137,59415,255,0,255,255,255,856.901,497.605,22.197,1.969,0.258,1.986,856.902,497.605,22.197,854,494,18,7,8,9
112.678,174.360,581,264,148155,255,0,255,255,255,432.957,499.602,24.186,2.757,0.422,2.830,432.958,499.603,24.186,428,496,18,11,8,14
117.138,176.382,604,265,154020,255,0,255,255,255,156.912,504.091,24.603,2.823,0.370,2.826,156.913,504.091,24.603,153,500,18,9,10,14
85.139,144.652,439,210,111945,255,0,255,255,255,859.339,508.859,23.169,2.507,0.306,2.516,859.341,508.859,23.169,856,505,18,8,9,12
